0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
24,8,15,18,17,4,7,14,0,14,12,10,17,20,11,6,19,17,13,28,5,8,10,12,13,20,24,1,13,9,16,7,9,27,9,16,27,4,13,31,3,12,15,9,16,13,18,26,31,34,44
24,8,15,18,18,4,7,14,0,14,12,10,17,20,11,6,20,17,13,28,6,8,10,12,14,20,24,1,13,9,16,7,9,27,9,17,27,4,13,31,3,12,15,10,16,5,17,21,25,36,44
24,8,15,19,18,4,7,14,0,14,12,10,17,20,11,6,20,17,13,28,6,8,10,13,15,20,25,1,13,9,16,7,9,28,10,17,27,4,13,31,3,12,15,10,16,4,24,25,27,34,35
24,8,15,19,18,4,7,15,0,14,12,10,17,20,11,6,21,17,13,29,6,8,10,13,15,20,26,1,13,9,16,7,9,28,10,17,28,4,13,31,3,12,16,10,16,8,17,20,27,37,43
24,8,15,19,18,5,8,15,0,14,12,10,17,20,12,6,21,17,13,29,6,9,10,13,15,20,26,1,13,9,16,7,9,29,10,17,28,4,14,31,3,12,16,10,16,6,7,15,22,34,39
25,8,15,19,18,5,8,15,0,14,12,11,18,20,12,6,21,17,13,29,7,9,10,13,15,20,26,1,13,9,16,8,9,29,10,17,28,4,14,31,3,12,16,10,17,1,12,13,21,32,45
25,8,15,19,18,5,8,15,0,14,12,11,18,20,12,6,21,17,13,29,7,9,10,13,15,20,26,1,14,9,17,8,9,29,11,17,28,5,14,32,3,12,16,11,17,29,31,35,38,40,44
26,8,15,19,18,5,9,15,0,14,12,11,18,21,12,6,21,17,13,30,7,9,10,13,15,20,26,1,14,9,17,8,9,30,11,17,29,5,14,32,3,12,16,11,17,1,7,14,20,34,37
26,8,16,19,18,6,9,15,0,14,12,11,18,21,12,6,21,17,13,31,7,9,10,14,15,20,27,1,14,9,17,8,9,30,11,17,29,5,14,32,3,12,16,12,17,3,6,20,24,27,44
27,8,16,19,18,6,9,15,0,15,12,11,18,21,12,6,21,17,13,32,7,9,10,14,15,20,27,1,14,9,17,9,9,30,12,17,29,5,14,33,3,12,16,12,17,1,10,20,32,35,40
27,9,16,19,18,6,10,15,0,15,12,11,18,21,12,6,22,17,13,32,7,9,10,14,15,20,27,2,15,9,17,9,9,30,12,17,29,5,15,33,3,12,16,12,17,2,7,17,28,29,39
27,9,16,19,18,6,10,15,0,15,12,11,19,22,12,6,23,17,13,32,7,9,10,14,15,20,27,2,15,9,17,10,9,30,12,17,29,5,15,33,4,13,16,12,17,13,14,17,32,41,42
27,9,16,19,18,6,10,15,0,15,13,11,19,22,12,6,24,17,13,32,8,9,10,15,15,21,27,2,15,9,17,10,9,30,12,18,29,5,15,33,4,13,16,12,17,11,17,21,24,26,36
27,9,16,19,18,6,10,15,0,15,13,12,19,22,12,6,24,17,13,33,8,9,11,15,15,21,27,3,15,10,17,10,9,30,12,18,29,5,15,33,4,13,16,13,17,12,20,23,28,30,44
27,9,16,20,18,6,10,15,0,15,13,12,19,22,12,6,24,17,13,34,8,9,11,15,15,22,27,4,15,10,17,10,9,30,13,18,29,5,15,34,4,13,16,13,17,4,20,26,28,35,40
27,9,16,20,18,6,10,15,0,15,13,13,19,22,13,6,24,17,14,34,8,9,11,15,15,23,27,4,15,10,17,10,9,30,13,18,29,5,15,35,4,13,17,13,17,12,15,19,26,40,43
27,9,16,20,18,6,10,15,0,15,14,14,19,22,13,6,24,17,14,34,8,9,11,15,16,23,27,4,15,10,17,11,9,30,13,18,29,5,15,35,4,13,17,14,18,11,12,25,32,44,45
28,9,16,21,18,6,10,15,0,15,14,14,19,22,13,6,24,17,14,35,8,9,12,15,16,23,27,4,16,10,17,11,9,30,13,18,29,5,15,35,4,13,17,14,19,1,4,20,23,29,45
28,9,16,21,19,6,11,15,0,15,14,14,19,22,13,6,24,18,14,35,8,9,12,15,16,23,27,4,16,10,17,11,9,30,13,18,30,5,15,35,4,14,17,14,20,5,7,18,37,42,45
28,9,16,22,19,6,11,15,0,15,15,14,20,22,13,6,25,18,14,36,8,9,12,15,16,23,27,4,16,10,18,11,9,30,13,18,30,5,15,35,4,14,17,14,20,4,11,13,17,20,31
28,9,16,22,20,6,11,15,0,16,15,14,20,22,13,7,26,18,14,36,8,9,12,15,16,23,27,4,16,10,19,12,9,30,13,18,30,5,15,35,4,14,17,14,20,5,10,16,17,31,32
28,9,16,22,20,6,11,15,0,16,15,14,20,23,13,7,26,18,15,36,8,9,12,15,17,24,28,4,16,10,19,12,9,31,13,18,30,5,15,35,4,14,17,14,20,14,19,25,26,27,34
28,9,16,23,20,6,11,15,0,17,15,14,20,23,13,7,26,19,15,36,8,9,12,15,17,24,29,4,16,10,19,12,9,31,13,18,30,5,15,36,4,14,17,14,21,4,10,18,27,40,45
28,9,16,24,21,7,11,15,0,17,15,14,20,23,13,7,26,19,15,36,8,9,12,15,18,25,29,4,16,10,19,12,9,31,13,18,30,5,15,36,4,14,18,14,21,4,5,6,25,26,43
29,9,16,24,21,7,11,15,0,18,15,14,20,23,14,8,26,19,15,36,8,9,12,15,18,25,29,4,16,10,19,13,9,31,13,18,30,5,15,36,5,14,18,14,21,1,10,15,16,32,41
30,9,17,24,21,7,11,15,0,18,15,14,20,23,14,8,27,19,15,37,8,9,12,15,18,25,29,4,16,10,20,13,9,31,13,18,30,5,15,36,5,14,18,15,21,1,3,17,20,31,44
30,9,18,24,21,8,11,15,0,18,15,14,21,23,14,8,27,19,15,37,8,9,13,16,18,25,29,4,16,10,20,13,9,31,14,18,30,5,15,36,5,14,18,15,21,3,6,13,23,24,35
31,9,18,24,21,8,11,15,0,18,15,15,21,23,14,8,27,19,15,37,8,9,13,16,18,26,30,4,17,10,20,13,10,31,14,18,30,5,15,36,5,14,18,15,21,1,12,26,27,29,33
31,9,18,24,21,8,11,15,0,18,16,15,21,23,14,8,27,20,15,37,9,9,13,16,18,27,30,4,17,10,20,13,10,31,14,18,30,6,15,36,5,14,19,15,21,11,18,21,26,38,43
31,9,19,24,21,8,11,15,0,18,16,15,22,23,14,8,27,21,15,37,9,9,13,16,18,27,30,4,17,10,20,13,11,31,14,18,31,6,15,36,5,14,19,15,22,3,13,18,33,37,45
31,10,19,25,21,8,11,15,0,18,16,15,22,23,14,8,27,21,15,38,9,9,13,16,18,27,30,4,17,10,20,13,11,32,15,18,31,6,15,36,5,14,20,15,22,2,4,20,34,35,43
31,10,19,25,21,8,11,15,0,18,16,15,22,24,15,9,27,21,16,38,9,9,13,16,19,27,30,4,17,10,20,13,11,32,15,18,31,6,15,36,5,14,21,15,22,14,15,16,19,25,43
31,11,19,25,21,8,11,16,0,18,16,15,22,24,15,9,27,21,16,39,9,9,13,16,19,27,30,4,17,11,20,13,12,33,15,18,31,6,15,36,5,14,21,15,22,2,8,20,30,33,34
31,11,19,25,21,8,11,16,0,19,17,15,22,24,16,9,27,21,16,39,9,9,13,16,20,27,30,4,17,11,20,13,12,33,16,18,31,6,15,36,6,14,21,15,22,10,11,15,25,35,41
31,11,19,25,21,8,11,16,0,19,17,15,22,24,16,10,28,21,16,39,9,10,13,16,20,27,30,4,17,11,21,13,12,34,16,18,32,6,15,36,6,14,21,15,22,16,17,22,31,34,37
31,11,19,25,22,8,11,16,0,19,17,16,22,25,16,10,28,21,16,39,9,10,13,16,20,27,30,4,17,11,21,14,12,35,16,18,32,6,15,36,6,15,21,15,22,5,12,14,32,34,42
31,11,19,25,23,8,12,16,0,19,17,16,22,25,16,10,28,21,16,40,9,11,13,16,20,27,30,4,17,11,21,14,12,35,16,18,33,6,15,36,6,16,21,15,22,5,7,20,22,37,42
30,10,18,24,23,7,12,15,0,18,17,15,21,24,15,9,27,20,15,39,8,10,12,15,19,26,29,3,16,10,20,14,11,34,16,17,32,5,14,35,5,15,20,14,21,5,7,9,11,32,35
30,10,19,24,24,7,12,15,0,18,17,15,21,25,15,9,27,20,15,40,8,10,12,15,19,26,29,3,16,10,20,14,11,34,16,17,32,5,14,35,5,16,20,15,21,3,5,14,20,42,44
30,11,19,24,24,7,12,15,0,18,17,16,21,26,15,9,27,20,15,40,8,10,12,15,19,26,29,3,16,10,20,14,12,34,16,17,32,5,14,36,6,16,20,15,21,2,12,14,33,40,41
30,11,19,24,24,7,12,16,0,18,17,16,21,26,15,9,28,20,15,40,8,10,12,15,19,26,30,3,16,10,20,14,13,34,16,17,32,5,14,37,6,16,20,16,21,8,17,27,33,40,44
30,11,19,24,24,7,13,16,0,18,17,16,21,26,15,9,28,21,15,40,8,10,12,15,19,26,30,3,16,11,20,14,13,34,16,17,32,5,15,38,7,16,20,16,21,7,18,30,39,40,41
30,11,19,24,24,8,14,16,0,19,17,16,21,26,15,10,28,21,15,40,8,10,12,15,19,26,30,3,16,11,20,14,13,34,16,17,32,6,15,38,8,16,20,16,21,6,7,10,16,38,41
30,12,19,24,24,8,15,16,0,19,17,17,21,26,16,10,28,21,15,40,9,10,12,15,19,26,30,3,16,11,20,14,13,35,16,17,32,6,15,38,8,16,20,16,21,2,7,12,15,21,34
30,12,19,24,24,8,15,16,0,19,17,17,21,27,16,10,28,21,15,40,10,10,12,15,19,26,30,3,17,11,21,15,13,35,16,17,33,6,15,38,8,16,20,16,21,14,21,29,31,32,37
30,13,19,24,24,8,15,17,0,19,17,17,21,27,17,10,28,21,15,40,10,11,12,15,20,26,30,3,17,11,21,15,13,35,16,17,33,6,15,38,9,16,20,16,21,2,8,15,22,25,41
30,13,19,24,24,9,15,18,0,19,17,17,21,27,17,10,28,21,15,40,10,11,12,15,20,26,30,4,17,11,21,15,14,35,16,17,33,7,16,38,9,16,20,16,21,6,8,28,33,38,39
30,13,19,24,24,9,15,18,0,19,17,17,21,27,17,10,28,21,15,41,10,11,12,15,20,26,30,4,17,12,21,15,14,35,16,18,33,8,16,38,10,16,20,16,22,20,30,36,38,41,45
30,13,19,24,24,9,15,19,0,19,17,17,22,28,17,10,28,21,15,41,10,11,12,15,20,26,30,4,17,13,21,15,14,35,16,18,33,9,17,38,10,16,20,16,22,8,13,14,30,38,39
30,14,19,24,25,10,15,19,0,19,17,17,23,28,17,10,28,21,15,41,10,11,12,15,20,26,30,5,17,13,21,15,14,35,16,18,33,9,17,38,10,16,20,17,22,2,5,6,13,28,44
29,13,18,23,24,9,14,18,0,19,16,16,23,27,16,9,27,20,14,40,9,10,11,15,19,25,29,4,16,12,20,14,14,34,15,17,32,9,16,37,9,15,19,16,21,9,10,13,24,33,38
29,14,18,23,24,9,14,19,0,19,16,16,24,27,16,9,27,20,14,40,9,10,11,15,20,25,29,5,16,12,20,14,14,34,15,17,33,9,16,37,9,15,19,16,21,2,8,13,25,28,37
29,14,18,23,24,9,14,20,0,19,16,16,24,27,16,9,27,20,14,40,9,10,11,16,20,25,29,6,16,12,20,14,14,34,16,17,33,10,16,38,9,15,19,16,21,8,24,28,35,38,40
29,14,19,24,24,9,14,20,0,19,16,17,24,28,16,9,27,20,14,40,9,10,11,16,21,25,29,6,16,12,20,14,14,34,16,17,33,10,16,38,9,15,20,16,21,3,4,12,14,25,43
29,14,19,24,24,9,14,21,0,20,16,17,24,28,16,9,27,20,14,40,9,10,12,17,21,25,29,6,16,12,20,14,14,34,17,17,33,10,16,38,9,15,21,16,21,8,10,23,24,35,43
29,14,19,25,24,9,14,21,0,20,16,18,24,28,16,9,27,20,14,40,9,10,12,18,21,25,29,6,16,12,20,14,15,34,17,17,33,11,16,38,9,15,21,16,22,4,12,24,33,38,45
29,14,19,25,25,9,14,21,0,20,16,19,24,28,16,9,28,20,14,40,9,10,12,18,21,25,29,6,17,12,20,14,15,35,18,17,33,11,16,38,9,15,21,16,22,5,12,17,29,34,35
29,14,19,25,26,9,14,21,0,20,17,19,24,29,16,9,28,20,14,40,9,10,12,18,21,25,30,6,18,12,20,14,15,35,18,18,33,11,16,38,9,15,21,16,22,5,11,14,27,29,36
29,15,19,25,26,9,14,21,0,20,17,19,24,29,16,10,28,20,15,40,9,10,12,18,21,25,30,6,18,12,21,14,15,36,19,18,33,11,16,38,9,15,21,16,22,2,16,19,31,34,35
29,15,19,25,26,9,14,21,0,20,17,19,25,30,16,10,28,20,15,40,9,11,12,18,21,25,31,6,18,13,21,14,15,36,19,18,33,12,16,38,9,15,21,16,22,13,14,22,27,30,38
29,16,19,25,26,9,14,21,0,20,17,19,25,30,16,10,28,20,16,40,9,11,12,18,22,26,32,6,18,13,21,14,15,36,19,18,33,12,16,38,9,15,22,16,22,2,19,25,26,27,43
29,17,19,25,26,10,14,21,0,20,17,19,25,30,16,10,28,21,16,40,10,11,12,18,22,26,32,6,18,13,21,14,16,37,19,18,33,12,16,38,9,15,22,16,22,2,6,18,21,33,34
29,17,18,24,25,9,14,20,0,20,16,18,24,29,15,9,27,20,15,39,9,10,11,17,21,25,31,5,17,12,20,13,15,36,18,17,32,12,15,37,8,14,21,15,21,1,2,7,9,10,38
30,17,18,24,26,10,14,20,0,20,16,18,24,30,15,9,27,20,15,40,9,10,11,17,21,25,31,5,17,12,20,13,15,36,18,17,32,12,16,37,8,14,21,15,21,1,5,6,14,20,39
30,17,18,24,26,10,14,21,0,20,16,18,24,31,15,9,27,20,15,40,9,10,12,17,21,25,31,5,17,12,20,13,15,36,18,18,32,13,17,37,8,14,21,15,21,8,14,23,36,38,39
30,17,18,25,26,10,14,22,0,20,16,18,24,31,15,9,27,21,16,40,9,10,12,17,21,25,31,5,17,12,20,13,15,36,18,18,32,13,18,37,8,14,21,16,21,4,8,18,19,39,44
30,17,18,26,26,10,14,23,0,20,16,18,24,31,15,9,27,21,16,40,9,10,12,17,21,25,32,5,17,12,20,13,15,37,18,18,32,13,19,38,8,14,21,16,21,4,8,27,34,39,40
30,17,18,26,26,10,14,23,0,20,16,18,24,32,15,9,27,22,16,41,9,10,13,17,21,25,32,6,17,12,20,13,15,37,18,19,32,13,19,38,8,14,21,16,21,14,18,20,23,28,36
30,18,18,26,26,10,14,23,0,20,16,18,24,32,15,9,27,22,16,41,9,11,13,17,21,25,33,6,17,12,20,13,16,37,18,20,33,13,19,38,8,14,21,16,21,2,22,27,33,36,37
29,17,17,25,25,10,13,22,0,19,15,17,23,31,14,8,26,22,16,40,8,10,12,16,21,24,32,5,16,11,19,12,16,36,17,19,32,12,18,37,7,13,20,15,20,6,9,18,19,25,33
29,17,17,25,25,10,14,23,0,19,16,17,23,31,14,9,26,22,16,40,8,10,12,16,21,24,32,5,16,11,19,12,16,36,17,19,32,12,18,37,8,13,20,16,20,7,8,11,16,41,44
29,17,17,25,25,10,14,24,0,19,16,17,23,31,14,9,26,22,16,40,9,10,12,16,22,24,32,5,16,11,19,12,16,36,17,19,32,12,19,38,8,13,20,17,20,8,21,25,39,40,44
29,17,17,25,25,10,14,24,0,20,16,17,23,31,14,9,27,23,17,40,9,10,13,16,22,24,33,5,16,11,19,12,16,36,17,19,32,12,19,38,8,13,20,17,20,10,17,18,19,23,27
29,17,17,25,26,10,14,24,0,20,16,17,24,31,14,9,27,24,17,40,9,10,14,16,22,24,33,5,16,11,19,12,16,36,17,19,32,12,19,39,8,13,20,17,21,5,13,18,23,40,45
29,17,17,26,27,10,14,24,0,20,17,18,24,31,14,9,27,24,17,40,9,10,14,17,22,24,34,5,16,11,19,12,16,36,17,19,32,12,19,39,8,13,20,17,21,4,5,11,12,24,27
29,17,17,26,27,10,14,25,0,20,17,18,24,31,14,10,27,24,17,40,9,10,14,17,23,24,34,5,16,12,19,12,16,36,17,19,32,12,19,39,8,14,21,17,21,8,16,25,30,42,43
29,17,17,26,27,11,14,26,0,20,17,18,25,31,14,10,27,24,17,40,9,10,14,17,23,24,34,5,16,13,19,12,16,36,18,19,32,12,19,40,8,14,21,17,21,6,8,13,30,35,40
29,18,17,26,27,11,14,26,0,20,17,18,25,31,14,11,28,24,17,40,9,10,14,17,23,24,34,5,16,13,19,13,16,36,18,19,32,12,20,40,8,14,21,17,22,2,16,17,32,39,45
30,19,17,26,27,12,14,26,0,20,17,18,25,31,14,12,28,24,18,40,9,10,14,17,23,24,34,5,16,13,19,13,16,36,18,19,32,12,20,40,8,15,21,17,22,1,2,6,16,19,42
29,18,16,25,26,11,13,25,0,19,16,17,24,30,14,12,27,23,17,39,9,9,13,16,22,23,33,5,15,12,18,12,15,36,17,18,31,11,19,39,7,14,20,16,21,9,15,16,21,28,34
29,18,16,25,26,11,14,25,0,19,16,17,25,30,14,12,27,23,17,39,9,9,13,16,22,23,33,5,15,13,18,12,15,36,17,18,31,11,20,39,8,14,20,16,22,7,13,30,39,41,45
30,18,16,25,26,11,15,25,0,19,16,17,25,30,14,12,27,23,18,39,9,9,13,16,22,24,34,5,15,13,18,12,15,36,18,18,31,11,20,39,8,14,20,16,22,1,7,19,26,27,35
30,18,17,25,26,12,16,25,0,19,16,17,25,30,14,12,27,23,18,40,10,9,13,16,22,24,34,5,15,13,18,12,15,36,18,18,31,11,21,39,8,14,20,16,22,3,6,7,20,21,39
30,18,17,25,26,12,16,25,0,19,16,17,26,31,14,12,27,23,18,40,10,9,13,16,22,25,34,5,15,13,18,12,16,36,18,18,31,11,21,40,8,14,21,16,22,13,14,26,33,40,43
29,18,16,24,25,11,15,24,0,18,15,16,25,30,13,11,26,22,17,39,9,9,12,15,22,24,33,4,14,12,18,11,15,35,17,17,30,10,20,39,7,13,20,15,22,2,9,22,25,31,45
30,18,16,24,25,11,16,24,0,18,15,17,25,30,14,11,26,22,17,39,9,9,13,15,22,24,33,4,14,12,18,11,15,35,17,17,30,10,20,39,7,14,20,15,22,1,7,12,15,23,42
30,18,16,24,25,11,16,24,0,18,15,17,25,30,14,11,26,22,18,39,9,9,13,15,22,24,33,5,14,12,19,11,15,35,17,17,30,11,20,39,7,14,21,16,22,19,28,31,38,43,44
30,18,16,24,25,11,16,25,0,18,15,17,25,30,14,11,27,22,18,39,10,9,13,16,22,24,34,5,14,12,20,11,15,35,17,17,30,11,20,39,7,14,21,16,22,8,17,21,24,27,31
31,19,16,25,25,11,16,25,0,18,15,17,25,30,14,11,27,22,18,39,10,9,14,16,22,24,34,5,14,12,21,11,15,36,17,17,30,11,20,39,7,14,21,16,22,1,2,4,23,31,34
31,19,16,25,25,11,16,25,0,18,15,17,25,30,15,11,27,23,18,39,11,9,14,16,22,24,34,5,14,12,21,12,15,36,18,17,30,11,20,39,7,14,21,17,22,15,18,21,32,35,44
30,18,15,24,24,10,15,24,0,17,14,17,24,29,14,10,26,22,18,39,10,8,13,15,21,23,33,4,13,11,20,11,14,35,17,16,29,10,20,38,7,13,20,16,21,9,12,19,20,39,41
30,18,15,25,24,10,15,24,0,18,15,18,24,29,14,10,26,22,18,40,10,8,13,15,21,23,34,4,13,11,20,11,14,35,17,16,29,10,20,38,7,13,20,16,21,4,10,11,12,20,27
30,18,15,25,24,10,15,24,0,18,16,18,25,29,14,10,26,22,18,40,10,8,13,15,22,24,34,4,14,11,20,11,15,35,17,16,29,10,20,38,7,13,20,16,21,11,13,25,26,29,33
30,18,15,25,24,11,16,24,0,18,16,18,25,29,15,11,26,22,18,41,10,8,13,15,22,24,34,4,14,11,21,11,15,35,17,16,29,10,20,38,7,13,20,16,21,6,7,15,16,20,31
30,18,16,25,24,11,16,24,0,18,16,18,25,29,15,12,26,22,18,41,10,9,13,15,22,24,34,4,14,11,21,11,15,35,17,16,30,11,20,38,7,13,20,17,21,3,16,22,37,38,44
30,18,16,25,24,11,17,24,0,18,16,18,25,29,15,12,26,23,18,41,10,10,13,16,22,24,34,4,14,11,22,11,15,36,17,16,30,11,20,38,7,13,20,17,21,7,18,22,24,31,34
30,18,16,25,24,12,17,24,0,18,16,18,25,29,16,12,26,23,18,41,10,11,14,16,23,24,34,4,14,11,22,12,15,36,17,16,30,11,20,38,7,13,20,17,21,6,15,22,23,25,32
30,18,16,25,24,12,17,24,0,18,16,18,25,30,17,12,26,24,18,41,11,11,14,16,23,25,34,4,14,11,22,12,15,36,18,16,30,11,20,38,7,13,20,17,21,14,15,18,21,26,35
30,18,16,25,24,12,17,24,0,18,17,18,25,30,17,12,26,25,18,41,12,11,14,16,23,25,34,4,14,11,22,12,15,36,18,17,31,11,20,38,7,13,21,17,21,11,18,21,36,37,43
30,18,16,25,24,12,17,25,0,18,17,18,25,30,17,12,27,26,18,41,12,11,14,17,23,25,34,4,14,11,22,12,15,36,18,17,31,11,21,38,7,13,21,17,22,8,17,18,24,39,45
30,18,16,25,24,12,17,25,0,18,17,18,25,30,18,12,27,26,18,41,12,11,14,18,23,25,34,4,14,11,23,13,16,36,18,17,31,11,21,39,7,13,21,17,22,15,24,31,32,33,40
30,18,16,25,25,12,17,25,0,18,17,18,26,30,18,12,28,26,18,41,12,11,15,18,23,25,34,5,14,11,23,13,16,36,18,18,31,11,21,39,7,13,21,17,22,5,13,17,23,28,36
31,18,16,26,25,12,17,25,0,18,17,18,26,30,18,13,28,26,18,41,12,11,15,18,23,26,34,5,14,11,23,13,16,36,18,18,31,11,21,40,8,13,21,17,22,1,4,16,26,40,41
30,18,15,25,24,11,16,24,0,17,16,17,25,29,17,12,27,25,17,40,11,10,14,18,22,25,33,4,13,10,22,12,15,35,17,17,30,10,20,39,8,12,21,16,22,2,9,24,41,43,45
30,18,15,25,25,11,16,24,0,17,16,17,25,29,17,13,27,25,17,40,12,10,15,19,22,25,33,4,13,11,22,12,15,35,17,17,30,10,20,39,8,12,21,16,22,5,16,21,23,24,30
30,18,15,25,25,11,16,24,0,17,16,17,26,29,17,13,27,25,18,40,12,10,15,19,22,25,33,5,13,11,22,12,15,35,17,17,31,11,20,39,8,12,22,16,22,13,19,28,37,38,43
30,18,16,25,25,11,16,24,0,17,16,17,26,29,17,13,27,25,18,40,13,11,15,19,22,25,33,5,13,11,22,12,16,35,17,17,31,11,20,39,9,13,22,16,22,3,21,22,33,41,42
30,18,17,26,25,11,17,24,0,17,17,17,26,29,17,13,27,25,18,40,13,11,15,19,22,25,33,5,13,11,23,12,16,35,17,17,31,11,20,39,10,13,22,16,22,3,4,7,11,31,41
30,18,17,26,25,11,17,24,0,17,18,18,26,29,17,14,27,25,18,40,13,11,15,19,22,26,33,5,14,11,23,12,16,35,17,17,31,11,20,39,10,13,22,17,22,11,12,16,26,29,44
30,18,18,26,25,11,17,24,0,17,18,18,27,29,18,14,27,25,18,40,13,11,15,19,22,26,33,5,14,11,23,12,16,35,17,17,31,11,20,40,11,13,22,18,22,3,13,15,40,41,44
30,18,18,26,26,12,17,24,0,17,18,18,27,29,18,14,27,25,18,40,13,11,15,19,22,27,34,5,14,11,23,12,16,35,17,17,31,12,21,40,11,13,22,18,22,5,6,26,27,38,39
30,18,18,26,26,12,17,24,0,17,18,18,27,29,18,15,27,25,18,40,14,11,15,19,22,28,34,5,14,11,24,12,16,35,17,18,31,12,21,40,11,13,23,18,22,16,21,26,31,36,43
30,18,18,26,26,12,18,24,0,17,18,18,27,29,18,15,27,25,18,40,14,11,15,19,22,28,34,5,14,11,24,12,16,35,17,18,32,13,22,41,11,13,23,19,22,7,37,38,39,40,44
30,18,19,26,26,12,19,24,0,17,18,18,27,30,18,16,27,25,18,40,14,11,15,19,22,28,34,5,14,11,25,12,16,35,17,18,32,13,22,42,11,13,23,19,22,3,7,14,16,31,40
30,18,19,26,26,12,19,24,0,18,18,18,27,31,18,16,27,25,19,40,14,11,15,19,22,28,34,5,14,11,25,12,16,35,17,18,32,13,23,43,11,13,24,19,22,10,14,19,39,40,43
30,18,19,26,26,12,19,25,0,18,18,18,27,31,18,16,27,25,20,40,14,11,15,19,23,28,34,6,14,11,25,13,16,35,17,19,32,13,23,43,11,13,24,19,22,8,19,25,28,32,36
30,18,19,26,26,12,20,25,0,18,18,18,27,31,18,16,27,26,21,40,14,11,15,19,23,28,35,6,15,11,25,13,16,35,17,19,32,13,23,43,11,14,24,19,22,7,18,19,27,29,42
29,17,18,26,25,11,19,24,0,17,17,17,26,30,17,15,26,25,20,39,13,10,15,18,22,27,34,5,14,10,24,12,16,34,16,18,31,12,23,42,10,13,23,19,21,4,9,23,33,39,44
29,18,19,26,25,11,19,24,0,17,17,18,26,30,17,15,26,25,20,40,13,10,15,18,22,27,35,5,14,10,24,12,16,34,16,18,31,13,23,42,10,13,23,19,21,2,3,12,20,27,38
28,17,18,25,25,11,18,23,0,16,17,17,25,29,17,14,25,24,19,39,12,9,14,17,21,26,34,4,13,9,23,11,15,33,15,17,31,12,22,41,9,12,22,18,20,5,6,9,11,15,37
28,17,19,25,26,11,18,24,0,16,17,17,25,29,17,14,25,24,20,39,12,9,14,17,21,26,34,4,13,9,23,11,15,33,15,17,31,13,22,41,9,13,22,18,20,3,5,8,19,38,42
28,17,19,25,26,11,18,24,0,17,17,17,25,29,17,14,25,24,20,40,12,9,14,17,21,26,34,4,13,9,23,11,16,33,15,18,31,13,22,41,10,13,22,19,20,10,20,33,36,41,44
28,17,19,25,27,12,18,24,0,17,18,17,25,29,17,14,26,24,20,40,12,9,14,17,21,26,34,4,13,9,23,11,16,33,15,18,31,14,22,41,10,13,22,20,20,5,6,11,17,38,44
28,18,19,26,27,13,18,24,0,17,19,17,25,29,17,14,27,24,20,40,12,9,14,17,21,26,34,5,13,9,23,11,16,33,15,18,31,14,22,41,10,13,22,20,20,2,4,6,11,17,28
28,18,19,26,27,13,18,24,0,17,19,17,25,29,18,14,28,24,20,40,12,9,14,17,22,26,34,5,13,9,23,11,16,33,15,18,32,14,22,41,10,14,23,20,20,15,17,25,37,42,43
28,18,19,26,27,13,18,24,0,17,19,18,25,30,19,14,28,24,20,40,12,9,14,18,22,26,35,5,13,9,23,12,16,33,15,18,32,14,22,41,10,14,23,20,20,12,14,15,24,27,32
28,18,19,26,27,13,19,25,0,17,19,18,25,30,19,14,28,24,20,41,12,9,14,18,22,26,35,5,14,9,23,12,17,33,15,18,32,15,22,41,10,14,23,20,20,7,8,20,29,33,38
28,18,19,26,27,13,19,25,0,17,20,18,25,30,19,14,28,25,20,41,12,9,14,18,22,27,36,5,14,9,23,12,17,33,15,18,32,15,22,42,11,14,23,20,20,11,18,26,27,40,41
27,17,18,25,26,12,19,24,0,17,19,17,25,29,18,13,27,24,19,40,11,8,13,17,21,26,35,4,13,8,23,11,16,32,15,17,31,14,21,41,10,13,22,19,19,7,9,10,13,31,35
27,17,18,25,26,12,19,25,0,17,19,17,25,29,18,13,27,24,19,40,12,8,13,17,21,26,35,5,13,8,24,11,16,32,15,18,31,14,21,41,10,13,22,19,20,8,21,28,31,36,45
27,17,18,25,26,12,20,25,0,18,19,17,25,29,18,13,28,24,19,40,12,8,13,17,21,26,35,5,14,8,24,11,17,32,15,18,31,14,21,41,10,13,22,20,20,7,10,17,29,33,44
26,16,17,24,25,11,19,24,0,18,18,16,24,29,17,12,27,23,18,39,11,7,12,16,21,25,35,4,13,7,24,10,16,31,14,17,30,13,20,40,9,12,21,19,19,9,10,14,25,27,31
27,16,17,24,25,11,19,25,0,18,19,16,24,29,18,12,27,24,18,39,11,7,12,16,21,25,35,4,13,7,24,10,16,31,14,17,30,13,20,40,9,12,21,19,20,1,8,11,15,18,45
28,16,17,24,25,11,19,26,0,18,19,16,24,29,18,12,28,24,18,39,11,7,12,16,21,25,35,4,13,7,24,10,16,32,14,17,30,13,21,40,9,12,21,19,21,1,8,17,34,39,45
28,16,17,24,25,11,19,26,0,18,19,17,24,29,19,12,28,24,18,39,11,7,12,17,21,25,35,4,13,7,24,10,16,32,14,18,30,13,21,40,10,12,21,20,21,12,15,24,36,41,44
28,16,17,25,26,12,19,26,0,18,19,18,24,29,19,12,28,24,18,39,11,7,12,17,22,25,35,4,13,7,24,10,16,32,14,18,31,13,21,40,10,12,21,20,21,4,5,6,12,25,37
